"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","135.5","","","","1"
"2020-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","152.4","","","","1"
"2020-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","158.1","","","","1"
"2020-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","161.5","","","","1"
"2020-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","160.1","","","","1"
"2020-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","171.8","","","","1"
"2020-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","164.1","","","","1"
"2020-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","165.8","","","","1"
"2020-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","167.5","","","","1"
"2021-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","174.0","","","","1"
"2021-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","183.0","","","","1"
"2021-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","187.7","","","","1"
"2021-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","190.9","","","","1"
"2021-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","193.1","","","","1"
"2021-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","194.0","","","","1"
"2021-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","209.5","","","","1"
"2021-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","214.4","","","","1"
"2021-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","209.2","","","","1"
"2021-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","217.7","","","","1"
"2021-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","222.2","","","","1"
"2021-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","222.7","","","","1"
"2022-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","229.7","","","","1"
"2022-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","240.3","","","","1"
"2022-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","245.3","","","","1"
"2022-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","239.5","","","","1"
"2022-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","254.3","","","","1"
"2022-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","284.2","","","","1"
"2022-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","268.4","","","","1"
"2022-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","233.4","","","","1"
"2022-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","223.6","","","","1"
"2022-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","247.3","","","","1"
"2022-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","234.2","","","","1"
"2022-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","223.0","","","","1"
"2023-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","202.4","","","","1"
"2023-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","190.3","","","","1"
"2023-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","205.9","","","","1"
"2023-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","230.2","","","","1"
"2023-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","231.0","","","","1"
"2023-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","235.7","","","","1"
"2023-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","247.8","","","","1"
"2023-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","264.4","","","","1"
"2023-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","251.7","","","","1"
"2023-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","233.4","","","","1"
"2023-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","227.5","","","","1"
"2023-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","219.0","","","","1"
"2024-01","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","218.2","","","","1"
"2024-02","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","232.7","","","","1"
"2024-03","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","233.7","","","","1"
"2024-04","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","246.5","","","","1"
"2024-05","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","238.5","","","","1"
"2024-06","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","235.0","","","","1"
"2024-07","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","240.3","","","","1"
"2024-08","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","239.7","","","","1"
"2024-09","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","224.8","","","","1"
"2024-10","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","227.5","","","","1"
"2024-11","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","226.6","","","","1"
"2024-12","Alberta","2016A000248","Energy","2002=100","17","units","0","v41692458","23.288","226.7","","","","1"
"2013-01","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","110.2","","","","1"
"2013-02","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","111.8","","","","1"
"2013-03","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.3","","","","1"
"2013-04","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.1","","","","1"
"2013-05","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.7","","","","1"
"2013-06","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.0","","","","1"
"2013-07","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.0","","","","1"
"2013-08","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.5","","","","1"
"2013-09","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.9","","","","1"
"2013-10","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.3","","","","1"
"2013-11","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.6","","","","1"
"2013-12","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","111.7","","","","1"
"2014-01","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.8","","","","1"
"2014-02","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.6","","","","1"
"2014-03","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","117.9","","","","1"
"2014-04","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.7","","","","1"
"2014-05","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.0","","","","1"
"2014-06","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.7","","","","1"
"2014-07","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.4","","","","1"
"2014-08","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.8","","","","1"
"2014-09","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.0","","","","1"
"2014-10","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.5","","","","1"
"2014-11","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.8","","","","1"
"2014-12","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.5","","","","1"
"2015-01","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","111.5","","","","1"
"2015-02","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","112.2","","","","1"
"2015-03","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.0","","","","1"
"2015-04","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.1","","","","1"
"2015-05","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.3","","","","1"
"2015-06","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.5","","","","1"
"2015-07","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.4","","","","1"
"2015-08","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.9","","","","1"
"2015-09","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.3","","","","1"
"2015-10","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.2","","","","1"
"2015-11","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.6","","","","1"
"2015-12","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.7","","","","1"
"2016-01","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.9","","","","1"
"2016-02","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","113.3","","","","1"
"2016-03","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.3","","","","1"
"2016-04","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.4","","","","1"
"2016-05","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.9","","","","1"
"2016-06","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","117.1","","","","1"
"2016-07","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.5","","","","1"
"2016-08","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.2","","","","1"
"2016-09","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.1","","","","1"
"2016-10","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","115.7","","","","1"
"2016-11","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.4","","","","1"
"2016-12","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","114.3","","","","1"
"2017-01","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","117.4","","","","1"
"2017-02","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.3","","","","1"
"2017-03","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.3","","","","1"
"2017-04","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","117.5","","","","1"
"2017-05","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.7","","","","1"
"2017-06","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.0","","","","1"
"2017-07","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.1","","","","1"
"2017-08","Alberta","2016A000248","Goods","2002=100","17","units","0","v41692446","23.274","116.8","","","","1"
